word1,word2,label
expand,contract,1
promote,demote,1
disapprove,reject,0
recognize,own,0
test,examine,0
soil,clean,1
rest,relieve,0
enact,ordain,0
record,mark,0
mark,regard,0
gross,net,1
summer,winter,1
immobilize,free,1
plummet,lead,0
place,square,0
follow,forgo,1
pride,disdain,0
frame,put,0
make,hit,0
offer,threaten,0
remove,move,0
set,flow,0
breed,train,0
confirm,contradict,1
droop,hang,0
screen,pick,0
rush,delay,1
reach,give,0
overthrow,overturn,0
disarm,arm,1
rejoice,mourn,1
slay,murder,0
geminate,double,0
stimulate,energize,0
divest,invest,1
terminate,begin,1
employ,dismiss,1
substantiate,contradict,1
prohibit,hinder,0
decrease,lessen,0
draw,tie,0
develop,germinate,0
disallow,allow,1
operate,withdraw,1
unveil,veil,1
view,model,1
warm,cool,1
stand,sit,1
sink,settle,0
accept,admit,0
exonerate,convict,1
effect,accomplish,0
convict,clear,1
convict,acquit,1
shut,open,1
provoke,incite,0
underrate,overrate,1
calm,charge,1
regain,find,0
flap,fly,0
deposit,withdraw,1
consult,consider,0
irritate,provoke,0
level,erect,1
contract,widen,1
overshoot,undershoot,1
dissatisfy,satisfy,1
damn,bless,1
set,ascend,1
include,omit,1
heat,cool,1
hinder,thwart,0
proscribe,allow,1
apply,defy,1
deny,allow,1
terminate,engage,1
maintain,allege,0
recede,advance,1
leave,disinherit,1
arise,issue,0
recognise,greet,0
accuse,acquit,1
scatter,concentrate,1
deteriorate,improve,1
unseal,seal,1
roll,unwind,1
enter,dip,0
grow,expand,0
take,understand,0
scoot,shoot,0
wrap,wind,0
grow,shrink,1
prepare,load,0
break,repair,1
run,rise,1
forge,fabricate,0
displace,employ,1
reduce,gain,1
drive,make,0
found,lose,1
decline,improve,1
undo,solve,0
wonder,question,0
devolve,transfer,0
delay,rush,1
duck,evade,0
withstand,hold,0
serve,dish,0
authorize,license,0
retire,advance,1
exhume,inter,1
point,end,0
recuperate,drop,1
obey,disobey,1
notice,acknowledge,0
dispute,contradict,0
hold,release,1
overflow,overwhelm,0
feature,lack,1
keep,offend,1
assure,worry,1
absorb,ingest,0
claim,waive,1
end,start,1
relegate,promote,1
lie,sit,1
respect,disrespect,1
toy,play,0
sear,burn,0
grow,arise,0
violate,observe,1
worry,plague,0
tangle,trap,0
establish,base,0
disembark,ship,1
cast,decide,0
glitter,shine,0
lower,elevate,1
curse,damn,0
capture,catch,0
run,determine,0
impede,assist,1
disperse,distribute,0
offend,annoy,0
accept,understand,0
unmask,mask,1
realise,gain,0
see,ascertain,0
disengage,engage,1
wax,wane,1
kick,toe,0
disengage,operate,1
admit,reject,1
defend,assail,1
cross,spoil,0
dry,soak,1
carry,acquit,0
win,advance,0
lay,allege,0
intend,contemplate,0
disinfect,infect,1
mount,unmount,1
strengthen,establish,0
refill,replenish,0
focus,blur,1
drive,pull,1
disqualify,qualify,1
get,terminate,1
voice,command,0
destruct,destroy,0
rescue,save,0
note,mark,0
respond,answer,0
postdate,predate,1
cap,surpass,0
disappear,evaporate,0
appoint,constitute,0
eliminate,ignore,0
explode,implode,1
embellish,enrich,0
develop,disentangle,0
show,confute,1
erect,level,1
accrue,mature,0
desegregate,segregate,1
light,quench,1
generate,get,0
corrupt,reform,1
continue,quit,1
clothe,strip,1
operate,cause,0
disfranchise,enfranchise,1
distinguish,discriminate,0
lay,rest,0
injure,harm,0
flunk,pass,1
idle,work,1
laugh,sob,1
disclaim,claim,1
conclude,end,0
free,jam,1
offend,keep,1
repel,attract,1
transmute,change,0
unhook,hook,1
expire,die,0
anticipate,forestall,0
embark,invest,0
shorten,abbreviate,0
withstand,surrender,1
strengthen,weaken,1
advance,withdraw,1
scream,shout,0
say,saw,0
light,clear,0
sign,subscribe,0
quit,participate,1
encourage,cheer,0
curtail,restrict,0
increase,pay,0
absent,present,1
remark,observe,0
introduce,present,0
get,con,0
urge,crowd,0
disconnect,link,1
disagree,concur,1
fail,flunk,0
pull,repulse,1
unscrew,screw,1
wreck,save,1
minimise,exaggerate,1
subscribe,agree,0
raise,break,1
deny,admit,1
control,guide,0
cower,squat,0
protect,attack,1
impede,help,1
settle,swim,1
seem,appear,0
return,repay,0
border,surround,0
look,reckon,0
fume,smoke,0
yield,pay,0
speed,delay,1
concoct,invent,0
despise,honor,1
worsen,improve,1
lighten,darken,1
overlook,drop,0
incorporate,disintegrate,1
live,know,0
block,recall,1
lay,back,1
restore,replace,0
promote,advertise,0
affect,regard,0
spill,mar,0
praise,censure,1
contaminate,decontaminate,1
adsorb,absorb,1
abandon,accompany,1
moisten,dry,1
end,get,1
engage,terminate,1
extend,withdraw,1
pass,hand,0
line,figure,0
retard,delay,0
criminalize,decriminalize,1
dismantle,erect,1
quarrel,agree,1
practice,employ,0
irritate,please,1
think,deem,0
cease,continue,1
cheer,urge,0
turn,translate,0
encircle,encompass,0
support,abide,0
erect,dismantle,1
imagine,think,0
undo,reverse,0
sharpen,blur,1
remember,remind,0
make,nominate,0
lie,rise,1
suck,blow,1
discover,explore,0
desire,beg,0
serve,help,0
reprise,pay,0
lose,profit,1
cushion,seat,0
violate,desecrate,0
uphold,preserve,0
see,visit,0
intrude,withdraw,1
graduate,calibrate,0
wax,become,0
embody,incorporate,0
deliver,deliberate,0
deter,dissuade,0
sin,transgress,0
undercharge,overcharge,1
let,cause,0
accumulate,scatter,1
screw,unscrew,1
prevent,permit,1
sadden,cheer,1
conduct,manage,0
sit,lie,1
intersect,cut,0
free,impede,1
supply,recall,1
joint,construct,0
hook,strike,0
glide,swim,0
matter,concern,0
assemble,convene,0
keep,allow,1
need,eliminate,1
gain,lose,1
accompany,abandon,1
screen,shield,0
elevate,demote,1
dispense,distribute,0
fall,decline,0
admit,shut,1
attract,drive,1
unwind,wind,1
decimate,eliminate,0
disapprove,approve,1
diverge,converge,1
take,decline,1
assert,vindicate,0
blame,justify,1
surge,ebb,1
revolve,rotate,0
suit,answer,0
shape,bend,0
practice,use,0
deliver,surrender,0
integrate,segregate,1
differ,concur,1
grant,refuse,1
magnify,minimise,1
ruin,protect,1
function,malfunction,1
inject,insert,0
understate,exaggerate,1
evaporate,condense,1
imitate,echo,0
destroy,consume,0
involve,require,0
bury,cover,0
legalize,decriminalize,0
blame,acquit,1
bless,curse,1
break,bust,0
discourage,encourage,1
push,pull,1
keep,permit,1
permit,prohibit,1
marry,divorce,1
charge,excite,0
starve,give,1
cross,hybridize,0
start,finish,1
specify,determine,0
count,bet,0
let,oppose,0
strike,touch,0
entice,frighten,1
lack,feature,1
ameliorate,decline,1
aggravate,worsen,0
compress,press,0
imagine,dream,0
contraindicate,indicate,1
sell,purchase,1
shrink,enlarge,1
cross,uncross,1
plead,defend,0
extinguish,kindle,1
cast,form,0
imply,exclude,1
permit,veto,1
forge,formulate,0
differ,agree,1
complain,cheer,1
conceive,suppose,0
trouble,molest,0
boost,promote,0
specify,generalize,1
prevent,aid,1
constrict,enlarge,1
succeed,replace,0
pause,cease,0
withdraw,deposit,1
shut,admit,1
recognize,spot,0
overstate,downplay,1
miss,have,1
avert,incur,1
take,disclaim,1
merge,sink,0
train,aim,0
prove,establish,0
surprise,hold,0
mind,body,1
applaud,clap,0
wake,awaken,0
eliminate,need,1
talk,rumor,0
term,condition,0
fortify,disarm,1
overwhelm,overcome,0
depend,reckon,0
doubt,believe,1
decentralize,centralize,1
unwind,roll,1
show,look,0
misrepresent,manipulate,0
accede,enter,0
disclaim,deny,0
collect,assemble,0
assign,designate,0
dilate,shorten,1
require,eliminate,1
influence,persuade,0
hunt,hawk,0
represent,prosecute,1
weaken,decline,0
bless,condemn,1
vilify,abuse,0
unwrap,wrap,1
rear,lift,0
emphasize,accent,0
tell,estimate,0
veer,back,1
break,keep,1
wager,bet,0
sedate,stimulate,1
hide,show,1
dissociate,link,1
follow,attend,0
disarm,fortify,1
calm,arouse,1
nix,allow,1
forgo,keep,1
surrender,resist,1
unfreeze,freeze,1
shoot,take,0
bend,straighten,1
symbolize,symbolise,0
wreck,restore,1
sum,comprise,0
admit,refuse,1
shape,conceive,0
compete,contend,0
title,style,0
tune,untune,1
intensify,weaken,1
abolish,establish,1
save,salvage,0
have,refuse,1
refrain,consume,1
warn,admonish,0
support,oppose,1
recommend,disapprove,1
devoice,voice,1
love,hate,1
thin,thick,1
bear,afford,0
stress,try,0
criticise,praise,1
accelerate,decelerate,1
found,plant,0
hold,defy,0
bequeath,disinherit,1
storm,attack,0
hold,relinquish,1
front,meet,0
distrust,trust,1
exaggerate,downplay,1
bully,cajole,1
buy,preempt,0
assail,defend,1
incline,turn,0
set,adjust,0
mottle,streak,0
respect,reference,0
let,forbid,1
condemn,blame,0
reform,correct,0
narrow,restrict,0
maintain,hold,0
back,face,1
persuade,deter,1
establish,demonstrate,0
detain,arrest,0
forbid,let,1
abbreviate,expand,1
know,understand,0
train,express,0
pronate,supinate,1
infer,show,0
drop,lower,0
exonerate,acquit,0
put,place,0
downplay,overstate,1
draw,push,1
moan,groan,0
enlarge,reduce,1
prevent,allow,1
absorb,emit,1
smoke,detect,0
feed,graze,0
upset,tip,0
pin,hold,0
confirm,question,1
suspect,swear,1
displace,engage,1
grab,clutch,0
accept,reject,1
predate,follow,1
enable,incapacitate,1
discover,divulge,0
destroy,extinguish,0
blur,confuse,0
weaken,strengthen,1
extend,diffuse,0
sort,fit,0
construct,make,0
cut,enlarge,1
disappoint,satisfy,1
colour,influence,0
stifle,suffocate,0
evidence,show,0
abolish,launch,1
relax,stress,1
break,upgrade,1
depress,demoralize,0
import,interest,0
change,rest,1
bring,produce,0
trust,mistrust,1
encode,decode,1
revive,renew,1
indulge,gratify,0
extinguish,ignite,1
consume,swallow,0
flee,stay,1
block,remember,1
deprive,rob,0
prefix,suffix,1
deem,consider,0
live,blank,1
will,leave,0
add,join,0
voice,devoice,1
die,vanish,0
design,invent,0
determine,fix,0
dislike,enjoy,1
tell,narrate,0
inspire,animate,0
bury,remember,1
set,sit,0
circumscribe,limit,0
puff,blow,0
wrap,unwrap,1
quicken,slow,1
come,descend,0
progress,retreat,1
germinate,die,1
fly,pilot,0
leach,percolate,0
engage,sack,1
school,tutor,0
separate,unite,1
near,close,0
betray,fail,0
face,back,1
invalidate,confirm,1
work,malfunction,1
settle,regulate,0
attribute,ascribe,0
correlate,correspond,0
invest,dress,0
discharge,charge,1
compress,decompress,1
elaborate,cut,1
affect,influence,0
clear,obscure,1
withdraw,engage,1
tie,disconnect,1
originate,rise,0
rest,recline,0
expand,abbreviate,1
minimize,maximise,1
discover,impart,0
have,lack,1
predate,postdate,1
enthrone,depose,1
disallow,let,1
draft,discharge,1
break,relegate,0
minimize,magnify,1
skew,adjust,1
absorb,incorporate,0
glorify,exalt,0
untie,tie,1
arise,descend,1
prevent,incite,1
get,contract,0
counsel,consult,0
stabilize,destabilize,1
cause,make,0
hang,exhibit,0
urge,instigate,0
protect,cushion,0
remove,add,1
contradict,substantiate,1
free,enforce,1
cool,warm,1
refuse,say,0
overvalue,undervalue,1
plow,cover,0
start,terminate,1
terminate,commence,1
breach,observe,1
praise,blame,1
equal,coordinate,0
mark,note,0
construe,interpret,0
realize,clear,0
knock,praise,1
assert,maintain,0
mean,humble,0
remember,forget,1
curse,bless,1
invent,concoct,0
disinherit,will,1
overcharge,undercharge,1
postpone,advance,1
harden,soften,1
intersect,parallel,1
deposit,fix,0
regress,proceed,1
react,return,0
malfunction,operate,1
fire,hire,1
designate,point,0
condition,train,0
catch,release,1
pot,drain,0
polish,smooth,0
generalize,specialize,1
end,commence,1
send,inflict,0
impart,grant,0
outstrip,exceed,0
decontaminate,contaminate,1
lessen,subside,0
absolve,blame,1
contradict,affirm,1
protect,expose,1
champion,advocate,0
improve,amend,0
quit,preserve,1
release,block,1
unfold,fold,1
induce,get,0
bump,raise,1
deflagrate,detonate,1
preserve,stop,1
garb,dress,0
win,fail,1
unbind,bind,1
unroll,roll,1
arrive,leave,1
implement,relieve,1
bring,institute,0
use,custom,0
accommodate,adjust,0
contract,stretch,1
straighten,flex,1
borrow,carry,1
lead,follow,1
calm,tranquilize,0
start,begin,0
please,offend,1
free,freeze,1
curve,recurve,0
match,rival,0
mention,remark,0
drag,brake,0
attend,miss,1
cut,ignore,0
blow,assault,0
undervalue,appreciate,1
overexpose,underexpose,1
obtain,receive,0
understate,overstate,1
dry,drench,1
leave,get,1
dissociate,separate,0
complain,lament,0
contract,dilate,1
fuck,have,0
conquer,triumph,0
stand,relent,1
recede,gain,1
allow,prevent,1
slay,hit,0
complicate,simplify,1
charge,discharge,1
exclude,bar,0
counterbalance,oppose,0
meditate,intend,0
complain,mutter,0
frighten,encourage,1
decline,consent,1
take,consume,0
top,base,1
deduct,add,1
honour,observe,0
acquire,evolve,0
dive,explore,0
restore,break,1
obviate,take,1
drag,draw,0
authorise,empower,0
please,displease,1
dehisce,open,0
breed,produce,0
cheer,complain,1
admit,deny,1
terminate,start,1
run,malfunction,1
embark,debark,1
meet,diverge,1
rectify,correct,0
place,grade,0
submit,accede,0
frown,smile,1
tell,differentiate,0
ring,circle,0
convict,discharge,1
depressurize,pressurize,1
rock,shake,0
maim,disable,0
excite,relax,1
rejoin,return,0
unroll,wrap,1
rush,tumble,0
interpolate,alter,0
tense,relax,1
shorten,lengthen,1
stop,check,0
cover,expose,1
fume,fret,0
accelerate,slow,1
postulate,eliminate,1
shape,regulate,0
purge,rehabilitate,1
preserve,cease,1
loop,bend,0
doff,don,1
miss,drop,0
require,obviate,1
bind,untie,1
list,border,0
recall,retrieve,0
presuppose,assume,0
terminate,employ,1
oppose,check,0
round,labialize,0
enhance,advance,0
depict,give,0
diminish,dwindle,0
inform,notify,0
imply,comprise,0
give,gift,0
drill,discipline,0
transport,shift,0
laud,celebrate,0
lower,bring,0
piece,join,0
hoe,weed,0
disrespect,respect,1
forfeit,claim,1
imitate,invent,1
disenfranchise,enfranchise,1
discharge,drop,0
consume,exhaust,0
tack,wear,1
conserve,waste,1
disengage,withdraw,0
flex,straighten,1
show,render,0
check,tick,0
free,stick,1
borrow,receive,0
begin,stop,1
simplify,complicate,1
express,squeeze,0
decline,bend,0
hire,engage,0
realise,earn,0
stay,restrain,0
discharge,draft,1
miss,strike,1
reassure,worry,1
edit,retouch,0
match,equal,0
appeal,repel,1
install,uninstall,1
lengthen,shorten,1
back,look,1
dodge,evade,0
saw,figure,0
please,delight,0
ascend,set,1
lose,advance,1
make,occasion,0
fold,open,1
decelerate,accelerate,1
dissent,accept,1
minimise,maximize,1
sport,feature,0
sell,buy,1
let,disallow,1
disconnect,tie,1
lower,raise,1
cool,heat,1
observe,offend,1
mean,base,0
dominate,predominate,0
let,veto,1
decline,have,1
dispatch,accomplish,0
bomb,fail,0
indicate,name,0
retire,progress,1
disclaim,take,1
proceed,discontinue,1
document,commission,0
acquire,lose,1
occupy,engage,0
shape,imagine,0
avoid,face,1
jeopardise,threaten,0
break,raise,1
hit,strike,0
shape,make,0
proceed,keep,0
abhor,like,1
hurl,cast,0
overstate,understate,1
sink,swim,1
soak,drain,0
land,bring,0
browse,feed,0
preserve,quit,1
classify,mix,1
battle,contend,0
touch,disturb,0
uphold,cease,1
blame,absolve,1
cut,elaborate,1
reduce,enlarge,1
settle,finalise,0
enlist,discharge,1
unify,separate,1
extend,shorten,1
disengage,lock,1
understand,interpret,0
complement,compliment,0
ask,exhibit,0
support,underpin,0
sort,adapt,0
diffuse,concentrate,1
broaden,narrow,1
saw,consider,0
leave,disown,1
reject,disapprove,0
grace,honor,0
omit,remember,1
shear,clip,0
dehydrate,hydrate,1
lie,stand,1
undermine,sabotage,0
last,dissipate,1
conceive,originate,0
protect,harass,1
anger,please,1
appear,disappear,1
hibernate,aestivate,1
urge,recommend,0
perpetrate,commit,0
urge,restrain,1
vanish,fade,0
decide,settle,0
front,rear,1
propel,push,0
mess,eat,0
have,miss,1
smash,demolish,0
solve,explain,0
break,advance,1
pimp,pander,0
borrow,derive,0
heat,chill,1
stick,dislodge,1
explain,unfold,0
discover,identify,0
magnify,reduce,1
idle,run,1
drive,attract,1
recover,retrieve,0
top,bottom,1
injure,help,1
rely,suspect,1
fetch,convey,0
end,begin,1
expose,cover,1
invalidate,validate,1
deter,persuade,1
blaze,flame,0
stay,rest,0
sound,whistle,0
smile,cry,1
work,idle,1
learn,forget,1
rebound,bounce,0
dislodge,stick,1
miss,collide,1
quit,conduct,0
defect,fail,0
captain,lead,0
intensify,fade,1
stay,quit,1
exile,repatriate,1
sack,engage,1
follow,lead,1
improve,worsen,1
abstain,indulge,1
observe,break,1
disturb,molest,0
exaggerate,understate,1
mobilize,rally,0
sack,clear,0
justify,blame,1
don,doff,1
disagree,check,1
parade,show,0
begin,finish,1
predominate,dominate,0
dilate,contract,1
quit,enter,1
exempt,apply,1
pull,repel,1
undervalue,overvalue,1
suffix,prefix,1
enquire,ask,0
incorporate,assimilate,0
depose,restore,1
read,pass,1
obey,refuse,1
suffer,support,0
injure,preserve,1
level,raise,1
float,sink,1
absorb,draw,0
darken,brighten,1
hunt,forage,0
hug,caress,0
unbolt,bolt,1
circulate,run,0
delight,enjoy,0
renovate,repair,0
labor,drive,0
recommend,oppose,1
repel,pull,1
notice,observe,0
endure,weather,0
race,speed,0
split,unify,1
delay,hasten,1
free,blame,1
accord,consent,0
bait,lure,0
fill,execute,0
straighten,curve,1
analyze,synthesize,1
raise,demote,1
syndicate,combine,0
profit,loss,1
follow,embrace,0
mind,obey,0
exaggerate,minimise,1
fear,dread,0
confine,border,0
astonish,amaze,0
exit,enter,1
agitate,calm,1
propel,rest,1
integrate,differentiate,1
defeat,frustrate,0
comfort,strengthen,0
affirm,deny,1
expend,use,0
air,style,0
ridicule,praise,1
question,wonder,0
narrow,broaden,1
cease,refrain,0
premier,premiere,0
regroup,reorganise,0
brighten,darken,1
reduce,dilate,1
interrupt,continue,1
house,dwell,0
desolate,ravage,0
meet,assemble,0
overplay,underplay,1
refuse,accept,1
think,meditate,0
bear,stand,0
begin,recommence,0
sew,tailor,0
classify,declassify,1
specialize,broaden,1
eat,see,0
depreciate,appreciate,1
veto,allow,1
follow,precede,1
mourn,wail,0
place,pose,0
equal,differ,1
prosecute,defend,1
calm,agitate,1
curtail,deprive,0
alarm,frighten,0
empathize,understand,0
aim,place,0
band,ring,0
present,introduce,0
defend,attack,1
improve,spoil,1
release,confine,1
disregard,emphasize,1
heave,wave,0
matter,form,1
transport,enchant,0
take,refuse,1
bump,advance,1
die,croak,0
avoid,validate,1
rush,linger,1
constitute,compose,0
reckon,settle,0
skate,glide,0
advance,hasten,0
shoot,dash,0
make,piss,0
contend,cope,0
gain,loss,1
disagree,agree,1
consider,revolve,0
add,contribute,0
abide,bear,0
exhort,advise,0
spy,scout,0
intend,destine,0
build,destroy,1
rate,place,0
emit,eject,0
see,look,0
reduce,quash,0
cast,mold,0
stay,hinder,0
attract,repulse,1
oppose,support,1
free,block,1
rear,front,1
recuperate,deteriorate,1
untie,bind,1
interest,excite,0
popularize,democratize,0
commence,originate,0
remain,change,1
lumber,move,0
regress,progress,1
drape,hang,0
breach,surge,0
accord,harmonize,0
hasten,retard,1
drop,recover,1
use,employ,0
deport,banish,0
hunt,grouse,0
put,divest,1
accent,emphasize,0
discontinue,uphold,1
postpone,delay,0
imprison,deliver,1
adhere,hold,0
expand,shorten,1
begin,cease,1
rush,detain,1
demote,upgrade,1
break,promote,1
quit,continue,1
garner,distribute,1
lack,have,1
scandalise,shock,0
light,fall,0
boycott,avoid,0
recall,block,1
cancel,limit,0
extinguish,create,1
back,front,1
stop,preserve,1
