word1,word2,label,bert_pred,dual_pred,edit_distance,edit_distance_norm,char_jaccard,len_diff,bert_correct,dual_correct,category,ed_bin,jaccard_bin,len_diff_bin
sure,unreliable,1,1,1,8,0.8,0.3333333333333333,6,True,True,both,"(0.6,0.8]","(0.2,0.4]",6+
surprising,unsurprising,1,0,0,2,0.16666666666666666,1.0,2,False,False,neither,"(0,0.2]","(0.8,1.0]",2
surrealistic,realistic,1,0,1,3,0.25,0.8888888888888888,3,False,True,dual_only,"(0.2,0.4]","(0.8,1.0]",3-5
surreal,dreamlike,0,0,0,7,0.7777777777777778,0.4,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
surreal,real,1,0,1,3,0.42857142857142855,0.6666666666666666,3,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",3-5
survive,yield,1,1,1,7,1.0,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
suspect,rely,1,0,1,6,0.8571428571428571,0.1111111111111111,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
suspicious,distrustful,0,0,0,9,0.8181818181818182,0.2727272727272727,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
swampy,waterlogged,0,0,0,10,0.9090909090909091,0.15384615384615385,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
swan,cygnet,0,0,0,5,0.8333333333333334,0.1111111111111111,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
swap,switch,0,0,0,4,0.6666666666666666,0.25,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
swarthy,dark,0,0,0,5,0.7142857142857143,0.2222222222222222,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
sweet,dry,1,0,1,5,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
sweet,gentle,0,0,0,5,0.8333333333333334,0.2857142857142857,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
sweet,saccharine,0,0,1,9,0.9,0.2,5,True,False,bert_only,"(0.8,1.0]","(0,0.2]",3-5
sweet,sour,1,0,1,4,0.8,0.14285714285714285,1,False,True,dual_only,"(0.6,0.8]","(0,0.2]",1
symbolic,emblematic,0,0,0,7,0.7,0.45454545454545453,2,True,True,both,"(0.6,0.8]","(0.4,0.6]",2
symbolize,agree,0,0,0,8,0.8888888888888888,0.08333333333333333,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
symbol,totem,0,0,0,6,1.0,0.25,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
sympathetic,likable,0,0,0,9,0.8181818181818182,0.23076923076923078,4,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
sympatric,allopatric,1,1,1,4,0.4,0.5454545454545454,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
synchronize,desynchronize,1,1,1,2,0.15384615384615385,0.9090909090909091,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
synergistic,antagonistic,1,1,1,6,0.5,0.5454545454545454,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
synthesis,analysis,1,1,1,5,0.5555555555555556,0.4444444444444444,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
synthesize,analyze,1,1,1,7,0.7,0.4,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
syrinx,panpipe,0,0,0,6,0.8571428571428571,0.2222222222222222,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
tabloid,broadsheet,1,0,0,9,0.9,0.45454545454545453,3,False,False,neither,"(0.8,1.0]","(0.4,0.6]",3-5
tails,head,1,0,1,5,1.0,0.125,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
tailwind,headwind,1,1,1,4,0.5,0.5555555555555556,0,True,True,both,"(0.4,0.6]","(0.4,0.6]",0
take,eliminate,1,1,1,7,0.7777777777777778,0.375,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
take,give,1,0,0,3,0.75,0.14285714285714285,0,False,False,neither,"(0.6,0.8]","(0,0.2]",0
take,obviate,1,0,1,5,0.7142857142857143,0.375,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
take,postulate,0,0,0,6,0.6666666666666666,0.3333333333333333,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
tally,score,0,0,0,5,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
tally,total,0,1,0,4,0.8,0.6,0,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",0
tall,little,1,1,1,4,0.6666666666666666,0.4,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
tall,short,1,1,1,5,1.0,0.14285714285714285,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
tall,splendid,0,0,0,7,0.875,0.1111111111111111,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
tangible,abstract,1,0,1,8,1.0,0.2727272727272727,0,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",0
tapestry,arras,0,0,0,7,0.875,0.42857142857142855,3,True,True,both,"(0.8,1.0]","(0.4,0.6]",3-5
tautology,contradiction,1,1,0,11,0.8461538461538461,0.25,4,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",3-5
taut,close,0,1,0,5,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
tax,assessment,0,1,0,10,1.0,0.2857142857142857,7,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",6+
tedious,dull,0,0,0,6,0.8571428571428571,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
teenage,teen,0,1,0,3,0.42857142857142855,0.6,3,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
teen,old,1,1,1,4,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
tell,evidence,0,1,0,7,0.875,0.125,4,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
temperate,sober,0,0,0,7,0.7777777777777778,0.2222222222222222,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
temper,agree,0,1,1,5,0.8333333333333334,0.2857142857142857,1,False,False,neither,"(0.8,1.0]","(0.2,0.4]",1
temper,manage,0,0,0,6,1.0,0.25,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
tempting,attractive,0,0,0,7,0.7,0.2727272727272727,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
tempt,lure,0,0,0,5,1.0,0.14285714285714285,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
tender,compassionate,0,0,0,12,0.9230769230769231,0.25,7,True,True,both,"(0.8,1.0]","(0.2,0.4]",6+
tender,demand,1,0,1,5,0.8333333333333334,0.42857142857142855,0,False,True,dual_only,"(0.8,1.0]","(0.4,0.6]",0
tender,gentle,0,0,0,4,0.6666666666666666,0.42857142857142855,0,True,True,both,"(0.6,0.8]","(0.4,0.6]",0
tender,old,1,0,1,5,0.8333333333333334,0.14285714285714285,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
tender,tough,1,0,1,5,0.8333333333333334,0.1111111111111111,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
tenth,10th,0,0,0,3,0.6,0.3333333333333333,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
terminal,intermediate,1,0,1,7,0.5833333333333334,0.7777777777777778,4,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",3-5
terminate,hire,1,0,1,7,0.7777777777777778,0.375,5,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
terrestrial,aquatic,1,1,1,9,0.8181818181818182,0.3,4,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
terrestrial,planetary,0,0,1,9,0.8181818181818182,0.5,2,True,False,bert_only,"(0.8,1.0]","(0.4,0.6]",2
textured,smooth,1,0,0,8,1.0,0.1,2,False,False,neither,"(0.8,1.0]","(0,0.2]",2
theism,pantheism,1,1,1,3,0.3333333333333333,0.6666666666666666,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
theme,topic,0,0,0,4,0.8,0.125,0,True,True,both,"(0.6,0.8]","(0,0.2]",0
theoretical,applied,1,0,1,10,0.9090909090909091,0.36363636363636365,4,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
theoretic,empirical,1,0,1,8,0.8888888888888888,0.36363636363636365,0,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",0
thermometer,glass,0,0,0,11,1.0,0.0,6,True,True,both,"(0.8,1.0]",0,6+
thesis,statement,0,0,0,7,0.7777777777777778,0.375,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
thicken,thin,1,1,1,3,0.42857142857142855,0.5714285714285714,3,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
thick,dense,0,0,0,5,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
thick,quick,0,1,0,2,0.4,0.42857142857142855,0,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",0
thick,stocky,0,0,0,4,0.6666666666666666,0.375,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
thick,thin,1,0,1,2,0.4,0.5,1,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",1
thief,pickpocket,0,0,0,9,0.9,0.3333333333333333,5,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
thing,matter,0,0,0,6,1.0,0.1111111111111111,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
think,block,1,0,1,4,0.8,0.1111111111111111,0,False,True,dual_only,"(0.6,0.8]","(0,0.2]",0
think,guess,0,0,0,5,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
thin,full,1,0,1,4,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
thin,lean,0,1,0,3,0.75,0.14285714285714285,0,False,True,dual_only,"(0.6,0.8]","(0,0.2]",0
thin,narrow,0,0,0,6,1.0,0.125,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
thin,slim,0,0,0,3,0.75,0.14285714285714285,0,True,True,both,"(0.6,0.8]","(0,0.2]",0
thin,small,0,1,0,5,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
thoughtful,contemplative,0,0,0,11,0.8461538461538461,0.2,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
thought,attention,0,0,0,8,0.8888888888888888,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
threatening,sinister,0,0,0,9,0.8181818181818182,0.5555555555555556,3,True,True,both,"(0.8,1.0]","(0.4,0.6]",3-5
throat,windpipe,0,0,0,8,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
thrombosis,embolism,1,1,0,6,0.6,0.5,2,True,False,bert_only,"(0.4,0.6]","(0.4,0.6]",2
throw,make,0,0,0,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
throw,throwing,0,0,0,3,0.375,0.625,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
thrust,push,0,0,0,4,0.6666666666666666,0.5,2,True,True,both,"(0.6,0.8]","(0.4,0.6]",2
tick,check,0,0,0,3,0.6,0.3333333333333333,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
tie,draw,0,0,0,4,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
tie,restrain,0,1,0,6,0.75,0.42857142857142855,5,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",3-5
tight,brisk,0,0,0,5,1.0,0.125,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
tight,easy,1,1,1,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
tight,neat,0,0,0,4,0.8,0.14285714285714285,1,True,True,both,"(0.6,0.8]","(0,0.2]",1
tight,open,1,1,0,5,1.0,0.0,1,True,False,bert_only,"(0.8,1.0]",0,1
tilt,lean,0,0,1,4,1.0,0.16666666666666666,0,True,False,bert_only,"(0.8,1.0]","(0,0.2]",0
timid,brave,1,0,1,5,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
timid,confident,1,0,1,7,0.7777777777777778,0.3333333333333333,4,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
timid,cowardly,0,0,0,7,0.875,0.09090909090909091,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
tip,tap,0,0,0,1,0.3333333333333333,0.5,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
tired,exhausted,0,1,0,7,0.7777777777777778,0.3,4,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
tired,fatigued,0,1,0,4,0.5,0.4444444444444444,3,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
tired,fresh,1,1,1,4,0.8,0.25,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
tissue,membrane,0,1,0,7,0.875,0.1,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
toboggan,sledge,0,0,0,7,0.875,0.1,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
tolerance,intolerance,1,1,1,2,0.18181818181818182,0.8888888888888888,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
tolerant,intolerant,1,1,1,2,0.2,0.875,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
tonality,atonality,1,1,1,1,0.1111111111111111,1.0,1,True,True,both,"(0,0.2]","(0.8,1.0]",1
top,base,1,0,1,4,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
top,bottom,1,1,1,4,0.6666666666666666,0.4,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
torch,flashlight,0,0,0,9,0.9,0.18181818181818182,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
torture,pleasure,1,0,1,5,0.625,0.3333333333333333,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
total,tally,0,0,0,4,0.8,0.6,0,True,True,both,"(0.6,0.8]","(0.4,0.6]",0
tough,comfortable,1,0,1,10,0.9090909090909091,0.15384615384615385,6,False,True,dual_only,"(0.8,1.0]","(0,0.2]",6+
tough,hardy,0,0,1,5,1.0,0.1111111111111111,0,True,False,bert_only,"(0.8,1.0]","(0,0.2]",0
tough,rowdy,0,0,0,4,0.8,0.1111111111111111,0,True,True,both,"(0.6,0.8]","(0,0.2]",0
tough,violent,0,1,0,6,0.8571428571428571,0.2,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
tower,spire,0,0,0,5,1.0,0.25,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
track,monitor,0,0,0,7,1.0,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
traditional,nontraditional,1,1,1,3,0.21428571428571427,1.0,3,True,True,both,"(0.2,0.4]","(0.8,1.0]",3-5
tragedy,burlesque,1,0,0,8,0.8888888888888888,0.16666666666666666,2,False,False,neither,"(0.8,1.0]","(0,0.2]",2
tragic,comic,1,0,1,4,0.6666666666666666,0.25,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
trail,draw,0,0,0,3,0.6,0.2857142857142857,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
trance,spell,0,0,0,6,1.0,0.1111111111111111,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
transcendence,immanence,1,1,1,8,0.6153846153846154,0.4,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
transferable,negotiable,0,1,1,8,0.6666666666666666,0.5,2,False,False,neither,"(0.6,0.8]","(0.4,0.6]",2
transfer,sequester,0,0,1,6,0.6666666666666666,0.4444444444444444,1,True,False,bert_only,"(0.6,0.8]","(0.4,0.6]",1
transient,lasting,1,1,1,6,0.6666666666666666,0.5555555555555556,2,True,True,both,"(0.6,0.8]","(0.4,0.6]",2
transition,passing,0,1,0,7,0.7,0.4444444444444444,3,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",3-5
transonic,subsonic,1,1,1,4,0.4444444444444444,0.5,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
transparency,opacity,1,1,1,9,0.75,0.45454545454545453,5,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
transposition,permutation,0,1,1,9,0.6923076923076923,0.6363636363636364,2,False,False,neither,"(0.6,0.8]","(0.6,0.8]",2
transubstantiation,consubstantiation,1,1,1,3,0.16666666666666666,0.8,1,True,True,both,"(0,0.2]","(0.6,0.8]",1
trashy,cheap,0,0,0,6,1.0,0.2222222222222222,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
tread,press,0,0,0,3,0.6,0.2857142857142857,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
tread,rise,1,0,1,4,0.8,0.2857142857142857,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
tread,riser,1,0,1,5,1.0,0.2857142857142857,0,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",0
tremendous,fantastic,0,0,0,10,1.0,0.23076923076923078,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
triangular,rounded,1,0,1,8,0.8,0.2727272727272727,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
trim,adorn,0,0,0,5,1.0,0.125,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
trim,shave,0,0,1,5,1.0,0.0,1,True,False,bert_only,"(0.8,1.0]",0,1
triple,single,1,1,1,4,0.6666666666666666,0.3333333333333333,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
trip,stumble,0,0,0,6,0.8571428571428571,0.1,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
triumph,defeat,1,0,1,7,1.0,0.09090909090909091,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
trivial,important,1,0,1,8,0.8888888888888888,0.4,2,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",2
trivial,little,0,1,0,6,0.8571428571428571,0.42857142857142855,1,False,True,dual_only,"(0.8,1.0]","(0.4,0.6]",1
tropical,polar,1,1,1,6,0.75,0.625,3,True,True,both,"(0.6,0.8]","(0.6,0.8]",3-5
true,pure,0,0,0,3,0.75,0.6,0,True,True,both,"(0.6,0.8]","(0.4,0.6]",0
true,unfaithful,1,1,1,8,0.8,0.2,6,True,True,both,"(0.6,0.8]","(0,0.2]",6+
trust,distrust,1,1,1,3,0.375,0.6666666666666666,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
trust,hope,0,1,0,5,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
truth,falseness,1,1,1,9,1.0,0.0,4,True,True,both,"(0.8,1.0]",0,3-5
truth,inaccuracy,1,1,1,9,0.9,0.2222222222222222,5,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
truth,lie,1,0,1,5,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
truth,nonsense,1,1,1,8,1.0,0.0,3,True,True,both,"(0.8,1.0]",0,3-5
truth,untruth,1,1,1,2,0.2857142857142857,0.8,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
try,experience,0,0,0,9,0.9,0.1111111111111111,7,True,True,both,"(0.8,1.0]","(0,0.2]",6+
turbulent,violent,0,0,0,5,0.5555555555555556,0.4,2,True,True,both,"(0.4,0.6]","(0.2,0.4]",2
turn,sour,0,0,0,3,0.75,0.3333333333333333,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
twentieth,20th,0,0,0,7,0.7777777777777778,0.25,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
twist,device,0,0,0,5,0.8333333333333334,0.125,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
twist,untwist,1,0,0,2,0.2857142857142857,0.6666666666666666,2,False,False,neither,"(0.2,0.4]","(0.6,0.8]",2
two,deuce,0,1,0,5,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
type,sign,0,0,0,4,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
typical,atypical,1,0,1,1,0.125,1.0,1,False,True,dual_only,"(0,0.2]","(0.8,1.0]",1
ultraviolet,visible,1,1,1,8,0.7272727272727273,0.36363636363636365,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
unacceptable,unpleasant,0,1,0,8,0.6666666666666666,0.7,2,False,True,dual_only,"(0.6,0.8]","(0.6,0.8]",2
unadjusted,adjusted,1,1,1,2,0.2,0.875,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
unadorned,bare,0,1,0,6,0.6666666666666666,0.375,5,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
unaffected,affected,1,1,1,2,0.2,0.75,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
unambiguous,ambiguous,1,1,0,2,0.18181818181818182,0.8888888888888888,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
unavoidable,avoidable,1,1,1,2,0.18181818181818182,0.8,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
unaware,aware,1,0,1,2,0.2857142857142857,0.6666666666666666,2,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",2
unbalanced,balanced,1,1,1,2,0.2,0.875,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
unbalanced,unstable,0,1,0,6,0.6,0.6,2,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",2
unbelievable,believable,1,1,1,2,0.16666666666666666,0.75,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
unbroken,broken,1,1,1,2,0.25,0.8571428571428571,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
uncertainty,certainty,1,1,1,2,0.18181818181818182,0.8888888888888888,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
uncertainty,insecurity,0,1,0,6,0.5454545454545454,0.8,1,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",1
uncertain,doubtful,0,1,0,8,0.8888888888888888,0.15384615384615385,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
unchangeable,changeable,1,1,0,2,0.16666666666666666,0.8888888888888888,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
uncharacteristic,characteristic,1,1,1,2,0.125,0.8,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
uncivilised,barbaric,0,0,0,10,0.9090909090909091,0.16666666666666666,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
uncivilized,civilized,1,1,1,2,0.18181818181818182,0.7777777777777778,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
uncivil,civil,1,1,1,2,0.2857142857142857,0.6666666666666666,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
uncivil,polite,1,0,1,6,0.8571428571428571,0.2,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
unclassified,classified,1,1,1,2,0.16666666666666666,0.8,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
unclean,clean,1,1,1,2,0.2857142857142857,0.8333333333333334,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
uncoil,coil,1,1,1,2,0.3333333333333333,0.6666666666666666,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
uncomfortable,uneasy,0,1,0,10,0.7692307692307693,0.2857142857142857,7,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",6+
unconcerned,indifferent,0,1,0,8,0.7272727272727273,0.4,0,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",0
unconnected,connected,1,1,1,2,0.18181818181818182,0.8571428571428571,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
unconscious,aware,1,1,1,11,1.0,0.0,6,True,True,both,"(0.8,1.0]",0,6+
unconscious,conscious,1,1,1,2,0.18181818181818182,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
uncover,cover,1,1,1,2,0.2857142857142857,0.7142857142857143,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
undamaged,damaged,1,0,0,2,0.2222222222222222,0.7142857142857143,2,False,False,neither,"(0.2,0.4]","(0.6,0.8]",2
underbid,overbid,1,1,1,3,0.375,0.5555555555555556,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
undercover,clandestine,0,1,0,8,0.7272727272727273,0.3076923076923077,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
underestimate,overestimate,1,1,1,3,0.23076923076923078,0.5833333333333334,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
underexpose,overexpose,1,1,1,3,0.2727272727272727,0.6,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
undergo,underlie,0,1,0,3,0.375,0.5555555555555556,1,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",1
undergraduate,graduate,1,1,1,5,0.38461538461538464,0.875,5,True,True,both,"(0.2,0.4]","(0.8,1.0]",3-5
undergraduate,postgraduate,1,1,1,5,0.38461538461538464,0.6363636363636364,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
underground,clandestine,0,1,0,9,0.8181818181818182,0.23076923076923078,0,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",0
underlying,explicit,1,0,0,9,0.9,0.23076923076923078,2,False,False,neither,"(0.8,1.0]","(0.2,0.4]",2
underpay,overpay,1,1,1,3,0.375,0.5,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
underpin,support,0,1,0,7,0.875,0.3,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
underplay,overplay,1,1,1,3,0.3333333333333333,0.5454545454545454,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
underprivileged,privileged,1,1,1,5,0.3333333333333333,0.8,5,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
undershoot,overshoot,1,1,1,3,0.3,0.6,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
understatement,overstatement,1,1,1,3,0.21428571428571427,0.6363636363636364,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
understudy,standby,0,0,1,8,0.8,0.5,3,True,False,bert_only,"(0.6,0.8]","(0.4,0.6]",3-5
underweight,overweight,1,1,1,3,0.2727272727272727,0.5833333333333334,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
undeveloped,developed,1,1,1,2,0.18181818181818182,0.75,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
undisputed,controversial,1,0,1,12,0.9230769230769231,0.35714285714285715,3,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
undock,dock,1,1,1,2,0.3333333333333333,0.6666666666666666,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
uneducated,educated,1,1,1,2,0.2,0.8571428571428571,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
uneducated,illiterate,0,1,0,8,0.8,0.3,0,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",0
unemployment,employment,1,1,1,2,0.16666666666666666,0.8888888888888888,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
unethical,ethical,1,1,1,2,0.2222222222222222,0.7777777777777778,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
uneven,rough,0,0,0,6,1.0,0.125,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
unfair,excessive,0,1,1,8,0.8888888888888888,0.09090909090909091,3,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
unfair,fair,1,1,1,2,0.3333333333333333,0.6666666666666666,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
unfaithful,faithful,1,1,1,2,0.2,0.875,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
unfamiliar,new,0,1,1,9,0.9,0.1,7,False,False,neither,"(0.8,1.0]","(0,0.2]",6+
unfavorable,good,1,1,1,10,0.9090909090909091,0.08333333333333333,7,True,True,both,"(0.8,1.0]","(0,0.2]",6+
unfeeling,cruel,0,0,0,7,0.7777777777777778,0.3333333333333333,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
unfettered,free,0,1,0,7,0.7,0.42857142857142855,6,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",6+
